"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
2416,2020,"Associate Professor",81224,"Department 24",64,"White","Married",NA,"Female","United States"
2911,2020,"Assistant Professor",81200,NA,45,"Asian","Married",NA,"Female","Korea, Republic of"
323,2020,"Associate Professor",80939,NA,72,"White","Widowed",NA,"Female","United States"
1541,2020,"Lecturer",80817,NA,71,"White","Divorced","No Preference Indicated","Female","United States"
3010,2020,"Associate Professor",80791,NA,65,"White","Married",NA,"Female","United States"
1285,2020,"Professor",80490,"Department 50",56,"White","Single",NA,"Male","United States"
3004,2020,"Assistant Clinical Professor",80485,NA,66,"White","Divorced",NA,"Female","United States"
741,2020,"Professor",80441,NA,88,"White","Married",NA,"Male","United States"
741,2020,"Professor",80441,"Department 50",66,"White","Married","No Preference Indicated","Male","United States"
797,2020,"Associate Professor",80388,"Department 22",45,"White","Married",NA,"Female","United States"
779,2020,"Associate Professor",80296,NA,76,"White","Married",NA,"Male","United States"
828,2020,"Associate Professor",80194,NA,68,"White","Single",NA,"Female","United States"
558,2020,"Associate Professor",80140,"Department 59",45,"White","Married",NA,"Male","United States"
2705,2020,"Assistant Professor",80000,"Department 59",45,"White","Single",NA,"Male","United States"
2210,2020,"Associate Professor",80000,"Department 109",73,"White","Married",NA,"Male","United States"
2210,2020,"Associate Professor",80000,NA,74,"White","Separated",NA,"Male","United States"
2210,2020,"Associate Professor",80000,"Department 54",50,"White","Married",NA,"Male","United States"
1505,2020,"Assistant Professor",80000,"Department 20",36,"White","Married",NA,"Male","United States"
3089,2020,"Asst Professor Of Practice",80000,NA,40,"White","Single","Baptist (Unspecified)","Female","United States"
1986,2020,"Assistant Professor",80000,"Department 20",47,"White","Married",NA,"Male","United States"
2474,2020,"Asst Professor Of Practice",80000,"Department 8",51,"White","Married","Presbyterian","Male","United States"
1286,2020,"Assistant Professor",80000,"Department 6",42,"White","Married",NA,"Male","United States"
2610,2020,"Assistant Research Professor",80000,"Department 20",40,"White","Married",NA,"Male","United States"
1102,2020,"Asst Professor Of Practice",80000,NA,79,"White","Married",NA,"Male","United States"
1849,2020,"Associate Professor",79991,NA,67,"White","Married",NA,"Male","United States"
1471,2020,"Associate Professor",79664,"Department 16",55,"White","Married","No Preference Indicated","Male","United States"
1479,2020,"Professor",79566,"Department 47",51,"White","Married",NA,"Male","United States"
219,2020,"Associate Professor",79480,"Department 51",53,"Not Specified","Married",NA,"Female","United States"
1641,2020,"Associate Professor",79454,NA,71,"White","Married",NA,"Female","United States"
1896,2020,"Associate Professor",79158,NA,65,"White","Married",NA,"Female","United States"
2509,2020,"Associate Professor",79003,"Department 4",65,"American Indian/Alaska Native","Married",NA,"Female","United States"
1417,2020,"Associate Professor",78935,"Department 46",61,"Asian","Married",NA,"Male","United States"
2740,2020,"Associate Professor",78630,"Department 25",74,"American Indian/Alaska Native","Married",NA,"Male","United States"
2466,2020,"Principal Lecturer",78577,"Department 25",77,"White","Married","No Preference Indicated","Male","United States"
1079,2020,"Associate Professor",78469,NA,74,"White","Married",NA,"Male","United States"
721,2020,"Associate Professor",78284,NA,69,"White","Divorced",NA,"Male","United States"
1592,2020,"Assistant Clinical Professor",78222,"Department 24",59,"White","Single",NA,"Female","United States"
128,2020,"Assistant Professor",78000,NA,41,"White","Married",NA,"Male","Iran (Islamic Republic Of)"
2582,2020,"Assistant Professor",78000,"Department 23",53,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
130,2020,"Assistant Professor",78000,NA,46,"Asian","Single",NA,"Male","India"
222,2020,"Associate Professor",77747,"Department 54",67,"White","Married",NA,"Female","United States"
194,2020,"Associate Professor",77590,"Department 29",62,"American Indian/Alaska Native","Married",NA,"Female","United States"
3018,2020,"Asst Professor Of Practice",77520,"Department 8",65,"White","Married",NA,"Male","United States"
737,2020,"Professor",77335,"Department 47",61,"White","Married",NA,"Male",NA
1014,2020,"Clinical Professor",77266,NA,45,"Hispanic/Latino","Married",NA,"Male","United States"
1819,2020,"Associate Clinical Professor",77177,"Department 58",54,"White","Married",NA,"Female","United States"
2640,2020,"Assoc Professor Of Practice",77157,"Department 6",50,"Asian","Married",NA,"Male","United States"
1460,2020,"Associate Professor",77148,NA,71,"White","Married",NA,"Male","United States"
1475,2020,"Asst Professor Of Practice",77030,NA,73,"White","Single",NA,"Male","United States"
1707,2020,"Asst Professor Of Practice",76860,"Department 1",63,"Hispanic/Latino","Married",NA,"Male","United States"
573,2020,"Associate Professor",76775,"Department 2",54,"White","Married",NA,"Female","United States"
1868,2020,"Associate Professor",76732,NA,65,"White","Single",NA,"Female","United States"
2214,2020,"Associate Professor",76568,NA,61,"White","Married",NA,"Male","United States"
3220,2020,"Associate Clinical Professor",76297,NA,69,"White","Married","No Preference Indicated","Male","United States"
930,2020,"Associate Clinical Professor",76230,NA,82,"White","Married",NA,"Female","United States"
362,2020,"Associate Professor",76139,NA,55,"White","Married",NA,"Male","United States"
1726,2020,"Asst Professor Of Practice",76000,NA,69,"White","Single",NA,"Female","United States"
2709,2020,"Asst Professor Of Practice",76000,"Department 1",45,"White","Single",NA,"Male","United States"
1828,2020,"Assistant Professor",76000,NA,51,"White","Married",NA,"Female","United States"
1197,2020,"Associate Professor",75814,NA,67,"White","Married",NA,"Male","United States"
2680,2020,"Associate Clinical Professor",75776,NA,79,"White","Divorced",NA,"Female","United States"
1204,2020,"Assistant Clinical Professor",75750,NA,41,"White","Married",NA,"Male","United States"
3166,2020,"Associate Professor",75737,"Department 28",66,"White","Married",NA,"Female","United States"
1268,2020,"Associate Clinical Professor",75607,NA,72,"White","Single",NA,"Female","United States"
2945,2020,"Professor",75557,"Department 47",56,"White","Married",NA,"Male",NA
2947,2020,"Professor",75477,NA,58,"White","Married",NA,"Male","United States"
358,2020,"Assistant Professor",75434,"Department 16",38,"White","Married",NA,"Male","United States"
1974,2020,"Associate Professor",75360,"Department 62",47,"White","Married",NA,"Female","United States"
2378,2020,"Professor",75346,NA,42,"White","Unknown",NA,"Female","United States"
2378,2020,"Professor",75346,"Department 41",53,"White","Married",NA,"Female","United States"
2087,2020,"Associate Professor",75310,"Department 51",59,"White","Married",NA,"Female","United States"
2933,2020,"Associate Professor",75279,"Department 2",49,"White","Single",NA,"Female","United States"
1101,2020,"Associate Professor",75102,NA,75,"White","Widowed",NA,"Male","United States"
39,2020,"Assoc Professor Of Practice",75043,NA,62,"White","Married","No Preference Indicated","Male","United States"
3056,2020,"Asst Professor Of Practice",75000,"Department 8",59,"White","Married","No Preference Indicated","Female","United States"
2017,2020,"Assistant Research Professor",75000,"Department 6",47,"White","Married",NA,"Female","United States"
2568,2020,"Asst Professor Of Practice",75000,NA,72,"White","Married",NA,"Female","United States"
689,2020,"Lecturer",75000,NA,69,"White","Married",NA,"Male","United States"
1055,2020,"Instructor",75000,NA,73,"White","Married",NA,"Male","Australia"
2824,2020,"Assistant Professor",75000,NA,48,"White","Married",NA,"Male","United States"
1806,2020,"Asst Professor Of Practice",75000,"Department 14",57,"White","Divorced",NA,"Male","United States"
96,2020,"Lecturer",75000,NA,44,"White","Married",NA,"Female","United States"
897,2020,"Associate Professor",74866,"Department 51",57,"Asian","Unknown",NA,"Female","United States"
2086,2020,"Associate Clinical Professor",74865,NA,69,"White","Married",NA,"Female","United States"
3265,2020,"Assistant Professor",74500,"Department 25",37,"Asian","Married",NA,"Female","United States"
257,2020,"Associate Professor",74454,"Department 42",60,"White","Divorced",NA,"Female","Germany"
2161,2020,"Associate Professor",74358,NA,46,"White","Single",NA,"Male","Turkey"
2615,2020,"Associate Professor",74303,NA,83,"White","Married",NA,"Male","United States"
918,2020,"Assistant Clinical Professor",74250,NA,62,"White","Single",NA,"Female","United States"
1418,2020,"Assistant Professor",74160,"Department 25",42,"Asian","Married",NA,"Female","United States"
3245,2020,"Associate Professor",74052,NA,60,"Hispanic/Latino","Married",NA,"Female","United States"
382,2020,"Assistant Professor",74000,"Department 6",56,"White","Married",NA,"Female","United States"
110,2020,"Clinical Professor",73969,NA,67,"Hispanic/Latino","Married",NA,"Female","United States"
655,2020,"Associate Professor",73930,"Department 46",50,"White","Married",NA,"Male","United States"
2519,2020,"Principal Lecturer",73666,"Department 4",52,"White","Single","Hillel/Jewish","Female","United States"
569,2020,"Associate Professor",73386,"Department 27",54,"White","Married",NA,"Male","United States"
1065,2020,"Associate Professor",73350,"Department 32",54,"Hispanic/Latino","Single",NA,"Male","United States"
781,2020,"Associate Professor",73324,NA,48,"White","Married",NA,"Male","United States"
1927,2020,"Associate Professor",73299,NA,65,"American Indian/Alaska Native","Married","No Preference Indicated","Male","United States"
1095,2020,"Associate Professor",73158,"Department 28",64,"White","Married",NA,"Female","United States"
1414,2020,"Associate Clinical Professor",73055,"Department 62",50,"White","Married",NA,"Female","United States"
3003,2020,"Associate Professor",72967,NA,68,"White","Married",NA,"Female","United States"
2812,2020,"Associate Professor",72732,"Department 21",53,"White","Married",NA,"Male","United States"
1898,2020,"Associate Professor",72649,NA,72,"White","Married",NA,"Female","United States"
2695,2020,"Associate Professor",72641,"Department 31",61,"Asian","Married",NA,"Male","United States"
1923,2020,"Assistant Professor",72500,"Department 6",45,"White","Married",NA,"Female","United States"
149,2020,"Associate Professor",72482,"Department 6",54,"White","Married",NA,"Female","United States"
1391,2020,"Assistant Professor",72100,"Department 41",39,"White","Married",NA,"Male","United States"
158,2020,"Assistant Professor",72000,NA,66,"White","Married",NA,"Female","United States"
2207,2020,"Lecturer",72000,NA,73,"White","Married",NA,"Male","United States"
3106,2020,"Associate Professor",71983,"Department 6",58,"White","Married",NA,"Female","United States"
1326,2020,"Associate Professor",71913,"Department 46",55,"White","Married",NA,"Male","United States"
2570,2020,"Associate Professor",71864,"Department 26",56,"White","Married",NA,"Female","United States"
1190,2020,"Assistant Professor",71684,NA,38,"Asian","Single",NA,"Male","India"
1597,2020,"Associate Professor",71647,NA,83,"White","Married",NA,"Female","United States"
1063,2020,"Associate Professor",71499,"Department 37",70,"White","Single",NA,"Male","United States"
695,2020,"Senior Lecturer",71457,"Department 6",62,"White","Married",NA,"Male","United States"
1091,2020,"Assistant Clinical Professor",71250,NA,50,"White","Married",NA,"Female","United States"
1809,2020,"Lecturer",71250,NA,54,"Asian","Divorced",NA,"Female","United States"
2838,2020,"Associate Professor",71000,"Department 19",54,"White","Married",NA,"Male",NA
2312,2020,"Assistant Professor",71000,"Department 4",46,"Hispanic/Latino","Divorced",NA,"Female","United States"
1237,2020,"Associate Clinical Professor",71000,NA,68,"White","Married",NA,"Male","United States"
1738,2020,"Assistant Clinical Professor",71000,NA,65,"White","Married","No Preference Indicated","Female","United States"
1022,2020,"Asst Professor Of Practice",70889,"Department 31",42,"White","Married",NA,"Male","United States"
1301,2020,"Senior Lecturer",70845,"Department 70",52,"White","Married",NA,"Female","United States"
2638,2020,"Assistant Clinical Professor",70821,NA,59,"White","Married",NA,"Male","United States"
2817,2020,"Lecturer",70794,"Department 8",47,"White","Married","No Preference Indicated","Male","United States"
2761,2020,"Associate Professor",70568,"Department 19",45,"White","Married",NA,"Female","United States"
169,2020,"Asst Professor Of Practice",70500,NA,36,"White","Married",NA,"Male","United States"
2403,2020,"Associate Professor",70500,"Department 41",51,"International","Married",NA,"Female","United States"
1821,2020,"Associate Professor",70167,"Department 25",55,"White","Single",NA,"Female","United States"
1321,2020,"Associate Professor",70114,"Department 34",58,"White","Married","No Preference Indicated","Male","United States"
807,2020,"Assistant Professor",70017,"Department 4",63,"White","Married",NA,"Female","United States"
904,2020,"Assistant Professor",70000,"Department 6",39,"White","Married","Assembly of God","Female","United States"
2444,2020,"Assistant Research Professor",70000,"Department 20",47,"White","Single",NA,"Male","United States"
1483,2020,"Associate Professor",70000,NA,60,"White","Married",NA,"Male","United States"
2315,2020,"Assistant Professor",70000,"Department 2",41,"American Indian/Alaska Native","Married",NA,"Female","United States"
279,2020,"Assistant Professor",70000,NA,45,"White","Married",NA,"Male","Turkey"
2269,2020,"Lecturer",70000,NA,45,"White","Married",NA,"Male","Egypt"
226,2020,"Principal Lecturer",69985,NA,63,"White","Divorced",NA,"Female","United States"
2107,2020,"Associate Professor",69889,"Department 11",51,"White","Married",NA,"Male","United States"
2771,2020,"Associate Professor",69826,NA,50,"Not Specified","Married",NA,"Female","United States"
870,2020,"Associate Clinical Professor",69813,NA,64,"White","Married",NA,"Female","United States"
1928,2020,"Associate Clinical Professor",69752,NA,63,"White","Married",NA,"Male","United States"
943,2020,"Associate Professor",69670,"Department 40",56,"White","Married",NA,"Male","United States"
364,2020,"Associate Professor",69526,"Department 46",59,"White","Married",NA,"Male","United States"
1271,2020,"Associate Clinical Professor",69342,"Department 23",62,"White","Married",NA,"Female","United States"
1888,2020,"Assistant Professor",69330,NA,57,"White","Single",NA,"Female","United States"
2437,2020,"Associate Professor",69329,"Department 25",54,"Hispanic/Latino","Married",NA,"Female","United States"
2526,2020,"Assistant Professor",69000,NA,41,"White","Married",NA,"Female","United States"
2526,2020,"Assistant Professor",69000,NA,33,"Hispanic/Latino","Single",NA,"Female","United States"
427,2020,"Assistant Professor",69000,"Department 62",43,"White","Married",NA,"Female","United States"
2453,2020,"Asst Professor Of Practice",69000,"Department 20",69,"White","Married",NA,"Male","United States"
2558,2020,"Assistant Professor",69000,"Department 22",45,"White","Married",NA,"Female","United States"
3212,2020,"Associate Professor",68769,"Department 41",63,"White","Single",NA,"Male","United States"
3212,2020,"Associate Professor",68769,NA,40,"White","Unknown",NA,"Male",NA
1068,2020,"Assistant Professor",68610,"Department 2",43,"White","Married",NA,"Male","United States"
1325,2020,"Senior Lecturer",68563,"Department 16",57,"White","Married",NA,"Male","United States"
2415,2020,"Assistant Clinical Professor",68500,"Department 54",64,"Two or More","Divorced",NA,"Female","United States"
1317,2020,"Principal Lecturer",68356,"Department 46",64,"White","Married",NA,"Male","United States"
662,2020,"Associate Professor",68351,NA,60,"White","Married",NA,"Male","United States"
144,2020,"Principal Lecturer",68342,"Department 67",52,"White","Married",NA,"Female","United States"
2205,2020,"Assistant Professor",68323,NA,46,"White","Married",NA,"Male","United States"
1282,2020,"Assistant Clinical Professor",68200,"Department 23",49,"White","Married","No Preference Indicated","Male","United States"
1563,2020,"Lecturer",68104,"Department 20",59,"White","Married",NA,"Female","United States"
1077,2020,"Associate Clinical Professor",68037,NA,53,"White","Married",NA,"Male","United States"
425,2020,"Associate Clinical Professor",68000,NA,78,"White","Married",NA,"Female","United States"
2069,2020,"Associate Clinical Professor",68000,NA,71,"White","Married",NA,"Female","United States"
2554,2020,"Assistant Professor",68000,"Department 51",43,"White","Married",NA,"Female","United States"
3156,2020,"Assistant Professor",68000,"Department 41",48,"White","Married",NA,"Male","Canada"
1406,2020,"Asst Professor Of Practice",68000,"Department 66",45,"Asian","Single",NA,"Female","China"
3236,2020,"Asst Professor Of Practice",68000,NA,43,"Asian","Married",NA,"Male","China"
533,2020,"Associate Professor",67992,"Department 30",55,"White","Married",NA,"Female","United States"
45,2020,"Lecturer",67932,NA,60,"White","Single","No Preference Indicated","Male","United States"
706,2020,"Principal Lecturer",67864,"Department 59",65,"White","Married",NA,"Male","United States"
286,2020,"Associate Professor",67804,NA,70,"White","Divorced",NA,"Female",NA
1134,2020,"Associate Professor",67767,"Department 40",54,"White","Unknown",NA,"Female",NA
1360,2020,"Associate Professor",67762,NA,72,"White","Married",NA,"Female",NA
575,2020,"Associate Clinical Professor",67705,NA,54,"White","Married",NA,"Female","United States"
608,2020,"Associate Professor",67541,"Department 12",57,"Not Specified","Single",NA,"Female",NA
1448,2020,"Assistant Professor",67540,NA,42,"White","Married",NA,"Male","United States"
2867,2020,"Associate Clinical Professor",67277,NA,68,"White","Single",NA,"Female","United States"
2679,2020,"Associate Clinical Professor",67277,NA,62,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
580,2020,"Assistant Professor",67268,"Department 22",46,"White","Married",NA,"Female","United States"
2858,2020,"Assistant Clinical Professor",67112,NA,73,"White","Married",NA,"Female","United States"
2590,2020,"Associate Clinical Professor",67000,NA,63,"Black/African American","Married",NA,"Female","United States"
2316,2020,"Assistant Professor",67000,NA,52,"Asian","Married",NA,"Male",NA
2649,2020,"Lecturer",67000,NA,60,"White","Married",NA,"Male","United States"
242,2020,"Assistant Professor",67000,NA,45,"Asian","Married",NA,"Female","United States"
955,2020,"Associate Professor",66834,"Department 31",50,"Not Specified","Unknown",NA,"Male","United States"
3073,2020,"Associate Professor",66725,NA,62,"White","Married",NA,"Male","United States"
2299,2020,"Lecturer",66710,"Department 87",50,"White","Married","Catholic, Roman","Female","United States"
205,2020,"Associate Professor",66589,NA,63,"White","Married",NA,"Female","United States"
2617,2020,"Associate Professor",66267,"Department 47",64,"White","Married",NA,"Male","United States"
2849,2020,"Associate Clinical Professor",66217,NA,71,"Hispanic/Latino","Married",NA,"Female","United States"
1331,2020,"Principal Lecturer",66214,"Department 30",70,"American Indian/Alaska Native","Separated",NA,"Female","United States"
3115,2020,"Principal Lecturer",66147,NA,74,"White","Married",NA,"Male","United States"
2755,2020,"Associate Professor",66139,"Department 41",53,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
2054,2020,"Assoc Professor Of Practice",66119,"Department 31",55,"White","Married","No Preference Indicated","Male","United States"
2358,2020,"Assistant Professor",66004,"Department 22",41,"White","Married","Catholic, Roman","Male","United States"
1322,2020,"Assistant Clinical Professor",66000,NA,40,"White","Married",NA,"Male","United States"
2776,2020,"Assistant Research Professor",66000,"Department 22",44,"White","Married",NA,"Female","United States"
2508,2020,"Associate Clinical Professor",65918,"Department 36",52,"White","Married","Protestant (Unspecified)","Female","United States"
1508,2020,"Associate Professor",65906,"Department 28",68,"White","Married",NA,"Male","United States"
1605,2020,"Associate Professor",65905,NA,57,"White","Married",NA,"Female","United States"
525,2020,"Assistant Professor",65854,"Department 26",49,"White","Married",NA,"Female","United States"
461,2020,"Principal Lecturer",65755,"Department 46",51,"White","Married","Catholic, Roman","Female","United States"
1373,2020,"Lecturer",65745,"Department 15",44,"White","Married",NA,"Female","United States"
638,2020,"Associate Clinical Professor",65737,"Department 51",66,"White","Married",NA,"Female","United States"
2223,2020,"Assistant Professor",65656,"Department 22",47,"White","Single",NA,"Male","United States"
2247,2020,"Assistant Clinical Professor",65500,"Department 23",35,"White","Married",NA,"Female","United States"
1612,2020,"Associate Clinical Professor",65201,NA,74,"White","Married",NA,"Female","United States"
2714,2020,"Associate Professor",65049,"Department 47",50,"Native Hawaiian/Oth Pac Island","Married",NA,"Male",NA
2624,2020,"Assistant Clinical Professor",65000,NA,38,"Asian","Married",NA,"Female","India"
430,2020,"Senior Lecturer",65000,NA,42,"Black/African American","Single",NA,"Female","United States"
1762,2020,"Assistant Research Professor",65000,"Department 4",56,"White","Single",NA,"Female","United States"
248,2020,"Asst Professor Of Practice",65000,NA,75,"Hispanic/Latino","Married",NA,"Male","United States"
2627,2020,"Lecturer",65000,NA,50,"White","Married",NA,"Male","United States"
1906,2020,"Lecturer",65000,"Department 14",53,"White","Married",NA,"Female","United States"
2629,2020,"Assistant Professor",65000,"Department 46",40,"White","Married","Catholic, Roman","Male","United States"
1766,2020,"Lecturer",65000,"Department 4",37,"White","Single",NA,"Female","United States"
607,2020,"Lecturer",65000,NA,41,"White","Single",NA,"Female","United States"
1725,2020,"Assistant Clinical Professor",65000,"Department 23",45,"White","Married",NA,"Female","United States"
1000,2020,"Assistant Research Professor",65000,"Department 11",56,"White","Single",NA,"Female","United States"
212,2020,"Instructor",65000,"Department 1",64,"White","Divorced",NA,"Female","United States"
1869,2020,"Lecturer",64912,NA,72,"White","Married",NA,"Female","United States"
896,2020,"Assistant Professor",64900,"Department 12",43,"White","Married","No Preference Indicated","Female","United States"
742,2020,"Lecturer",64743,"Department 15",47,"White","Married",NA,"Male","United States"
806,2020,"Asst Professor Of Practice",64593,NA,64,"White","Married",NA,"Female","United States"
2644,2020,"Asst Professor Of Practice",64593,NA,53,"White","Single",NA,"Male","United States"
2324,2020,"Assistant Professor",64500,NA,41,"White","Single",NA,"Female","United Kingdom"
2118,2020,"Assistant Professor",64500,"Department 6",49,"Two or More","Married","No Preference Indicated","Male","United States"
2856,2020,"Associate Professor",64310,"Department 12",66,"Two or More","Married",NA,"Female","United States"
1579,2020,"Asst Professor Of Practice",64269,"Department 16",40,"Two or More","Married","No Preference Indicated","Male","United States"
1575,2020,"Assistant Professor",64238,NA,44,"Asian","Married",NA,"Male","Korea, Republic of"
1214,2020,"Associate Professor",64180,"Department 12",70,"Hispanic/Latino","Married",NA,"Male","United States"
1019,2020,"Assistant Clinical Professor",64175,"Department 23",59,"White","Married","No Preference Indicated","Male","United States"
1559,2020,"Associate Professor",64150,NA,82,"White","Married",NA,"Female","United States"
1911,2020,"Associate Professor",64135,"Department 12",52,"White","Single","No Preference Indicated","Female","United States"
760,2020,"Associate Professor",64094,NA,73,"White","Widowed",NA,"Female","United States"
2397,2020,"Assistant Clinical Professor",64000,NA,60,"American Indian/Alaska Native","Married","Baptist, Southern","Female","United States"
1931,2020,"Lecturer",64000,NA,65,"White","Single","No Preference Indicated","Female","United States"
1411,2020,"Assistant Clinical Professor",64000,NA,54,"White","Single",NA,"Female","United States"
864,2020,"Assistant Clinical Professor",64000,"Department 23",47,"White","Married",NA,"Female","United States"
1842,2020,"Assistant Clinical Professor",64000,NA,37,"White","Married",NA,"Female","United States"
3240,2020,"Assistant Professor",64000,"Department 46",42,"Asian","Married",NA,"Female","China"
1407,2020,"Assistant Professor",64000,NA,40,"Asian","Divorced",NA,"Female","China"
2757,2020,"Assistant Clinical Professor",64000,NA,63,"White","Married",NA,"Female","United States"
386,2020,"Assistant Clinical Professor",64000,"Department 23",54,"White","Divorced",NA,"Female","United States"
2766,2020,"Assistant Clinical Professor",63705,NA,52,"White","Married",NA,"Female","United States"
1211,2020,"Associate Professor",63685,"Department 47",55,"White","Married",NA,"Female","United States"
2604,2020,"Senior Lecturer",63680,NA,73,"White","Married",NA,"Male","United States"
522,2020,"Assistant Clinical Professor",63574,"Department 23",53,"White","Married",NA,"Female","United States"
2130,2020,"Assistant Clinical Professor",63544,"Department 23",49,"White","Married",NA,"Female","United States"
3177,2020,"Assistant Professor",63500,"Department 50",55,"White","Married",NA,"Male","United States"
2284,2020,"Senior Lecturer",63375,"Department 46",58,"Not Specified","Married",NA,"Female","United States"
2497,2020,"Assistant Professor",63366,NA,55,"White","Married",NA,"Female","United States"
908,2020,"Associate Professor",63275,"Department 47",50,"White","Divorced",NA,"Female","United States"
1535,2020,"Principal Lecturer",63261,NA,65,"Hispanic/Latino","Married",NA,"Female","United States"
3030,2020,"Assistant Professor",63240,NA,45,"Asian","Single",NA,"Male","India"
2394,2020,"Assistant Clinical Professor",63222,NA,65,"White","Married",NA,"Female","United States"
1757,2020,"Associate Clinical Professor",63200,NA,64,"White","Single",NA,"Female","United States"
1706,2020,"Associate Professor",63051,"Department 63",51,"American Indian/Alaska Native","Married","Presbyterian","Female","United States"
2223,2020,"Lecturer",63013,"Department 22",47,"White","Single",NA,"Male","United States"
1761,2020,"Senior Lecturer",63002,"Department 51",63,"White","Divorced",NA,"Female","United States"
659,2020,"Assistant Research Professor",63000,NA,43,"White","Married",NA,"Male","United Kingdom"
2711,2020,"Assistant Professor",63000,NA,38,"White","Single",NA,"Male","United States"
1763,2020,"Associate Clinical Professor",62973,NA,51,"White","Married",NA,"Female","United States"
957,2020,"Associate Professor",62927,"Department 42",65,"White","Married",NA,"Female","United States"
2050,2020,"Lecturer",62887,"Department 16",42,"White","Married","No Preference Indicated","Male","United States"
2369,2020,"Assistant Clinical Professor",62755,"Department 30",56,"White","Divorced",NA,"Female","United States"
5,2020,"Assistant Professor",62603,NA,50,"Not Specified","Married",NA,"Male","United States"
684,2020,"Assistant Professor",62576,NA,48,"White","Single",NA,"Female","United States"
734,2020,"Lecturer",62500,NA,61,"White","Married",NA,"Male","United States"
1980,2020,"Associate Professor",62377,"Department 41",52,"White","Single",NA,"Female","United States"
1640,2020,"Lecturer",62268,"Department 14",53,"White","Married","Lutheran (Unspecified)","Female","United States"
1235,2020,"Principal Lecturer",62267,NA,78,"Black/African American","Married",NA,"Male","United States"
1235,2020,"Principal Lecturer",62267,NA,76,"Not Specified","Married",NA,"Male","United States"
2968,2020,"Associate Clinical Professor",62252,NA,58,"White","Single",NA,"Male","United States"
2994,2020,"Associate Clinical Professor",62144,NA,63,"White","Married",NA,"Female","United States"
733,2020,"Assistant Clinical Professor",62096,NA,64,"White","Married",NA,"Male","United States"
2282,2020,"Assistant Professor",62006,"Department 24",42,"White","Married",NA,"Female","United States"
2751,2020,"Lecturer",62000,NA,31,"Asian","Single",NA,"Male","India"
28,2020,"Assistant Clinical Professor",62000,"Department 23",56,"Hispanic/Latino","Married",NA,"Female","United States"
1185,2020,"Assistant Professor",62000,"Department 41",43,"White","Married",NA,"Male","United States"
1129,2020,"Assistant Clinical Professor",62000,"Department 23",46,"White","Married",NA,"Female","United States"
826,2020,"Assistant Clinical Professor",62000,"Department 23",61,"Two or More","Married",NA,"Female","United States"
3013,2020,"Assistant Clinical Professor",62000,"Department 23",68,"White","Widowed",NA,"Female","United States"
2876,2020,"Assistant Clinical Professor",62000,NA,50,"Hispanic/Latino","Married",NA,"Female","United States"
825,2020,"Assistant Clinical Professor",62000,NA,55,"White","Divorced",NA,"Female","United States"
700,2020,"Assistant Professor",61770,"Department 11",62,"White","Married",NA,"Male","United Kingdom"
1004,2020,"Assistant Clinical Professor",61476,"Department 51",63,"Hispanic/Latino","Married",NA,"Female","United States"
2647,2020,"Associate Professor",61449,"Department 47",67,"White","Married",NA,"Male","United States"
101,2020,"Assistant Clinical Professor",61343,NA,53,"Hispanic/Latino","Married",NA,"Female","United States"
726,2020,"Lecturer",61241,NA,43,"White","Married",NA,"Male","United States"
2614,2020,"Lecturer",61237,NA,79,"White","Divorced",NA,"Male","United States"
41,2020,"Senior Lecturer",61116,"Department 62",58,"White","Married",NA,"Male","United States"
1392,2020,"Assistant Professor",61000,NA,45,"Hispanic/Latino","Single",NA,"Female","United States"
2773,2020,"Assoc Professor Of Practice",60542,"Department 50",44,"White","Married","Latter Day Saints (Mormon)","Female","United States"
2773,2020,"Assoc Professor Of Practice",60542,NA,37,"White","Unknown",NA,"Female",NA
2438,2020,"Associate Clinical Professor",60428,NA,68,"Asian","Married","No Preference Indicated","Female","United States"
2108,2020,"Senior Lecturer",60322,"Department 46",45,"Not Specified","Married","Baptist (Unspecified)","Male","United States"
624,2020,"Assoc Professor Of Practice",60264,"Department 47",63,"White","Single",NA,"Male","United States"
392,2020,"Assistant Clinical Professor",60000,NA,53,"White","Single",NA,"Female","United States"
1992,2020,"Asst Professor Of Practice",60000,"Department 19",52,"Black/African American","Married",NA,"Female","United States"
1016,2020,"Assistant Professor",60000,NA,67,"White","Married",NA,"Male","United States"
3083,2020,"Assistant Professor",60000,NA,40,"White","Single",NA,"Female","United States"
839,2020,"Assistant Professor",60000,"Department 37",47,"White","Single",NA,"Female","United States"
1596,2020,"Assistant Professor",60000,"Department 41",51,"White","Unknown",NA,"Female","United States"
1643,2020,"Assistant Clinical Professor",60000,NA,64,"White","Married",NA,"Female","United States"
434,2020,"Visiting Assistant Professor",60000,NA,43,"Hispanic/Latino","Married",NA,"Male","United States"
340,2020,"Assistant Research Professor",60000,"Department 6",43,"Not Specified","Married",NA,"Male","United States"
2565,2020,"Assistant Professor",60000,NA,39,"Two or More","Married",NA,"Female","United States"
2167,2020,"Assistant Professor",60000,"Department 12",41,"White","Single",NA,"Female","United States"
694,2020,"Lecturer",60000,"Department 14",52,"American Indian/Alaska Native","Single",NA,"Male","United States"
594,2020,"Assistant Research Professor",60000,"Department 22",40,"White","Married",NA,"Male","United States"
