"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
1258,2021,"Nau Career Development - Coordinator",50429,NA,35,"White","Married",NA,"Female","United States"
2712,2021,"Knau - Executive Producer",50429,"Department 90",45,"White","Married","No Preference Indicated","Male","United States"
1281,2021,"School Of Art - Senior Lecturer",50401,NA,53,"White","Single",NA,"Male","United States"
471,2021,"Coe: Teaching And Learning - Lecturer",50296,"Department 28",57,"Hispanic/Latino","Divorced",NA,"Female","United States"
1870,2021,"Coe: Teaching And Learning - Lecturer",50286,NA,67,"White","Married","No Preference Indicated","Female","United States"
1555,2021,"Global Languages And Cultures - Senior Lecturer",50142,"Department 42",44,"White","Single","No Preference Indicated","Female","United States"
2177,2021,"Honors College - Asst Professor Of Practice",50083,"Department 73",47,"Not Specified","Married",NA,"Female",NA
1965,2021,"Athletics - Head Coach, Men's Tennis",50000,"Department 107",39,"White","Married",NA,"Male","United States"
1878,2021,"Astronomy & Planetary Sciences - Instructor",50000,NA,43,"Asian","Married",NA,"Female","United States"
359,2021,"Athletics - Assistant Director",50000,NA,38,"White","Married",NA,"Male","United States"
678,2021,"Facility Srv:Fiscal Operations - Business Process Specialist",50000,"Department 102",36,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
996,2021,"Athletics - Head Coach, Women's Tennis",50000,"Department 107",36,"White","Married",NA,"Female","United States"
171,2021,"Politics & Intntl' Affairs - Lecturer",50000,"Department 62",52,"White","Single",NA,"Male",NA
1426,2021,"Social Work - Lecturer",50000,"Department 54",61,"White","Married",NA,"Female","United States"
1158,2021,"Merriam Powell Center Envr Res - Postdoctoral Scholar",50000,NA,39,"White","Married",NA,"Female","United States"
2044,2021,"Theatre Department - Manager",49955,NA,59,"White","Single",NA,"Male","United States"
1506,2021,"Ethnic Studies - Lecturer",49845,"Department 108",47,"Hispanic/Latino","Single",NA,"Male","United States"
151,2021,"Biological Sciences - Lecturer",49759,"Department 6",53,"International","Married",NA,"Female","Costa Rica"
2146,2021,"Campus Health Services - Dietitian",49670,"Department 4",38,"White","Married",NA,"Female","United States"
949,2021,"English - Senior Lecturer",49596,"Department 41",48,"White","Unknown",NA,"Female","United States"
1905,2021,"English - Lecturer",49589,"Department 41",58,"White","Single",NA,"Female","United States"
1254,2021,"Academic Success Centers - Coordinator",49588,"Department 91",66,"White","Married","Christian (Unspecified)","Female","United States"
2583,2021,"Global Languages And Cultures - Lecturer",49546,"Department 42",45,"Asian","Single",NA,"Female","Japan"
563,2021,"Biological Sciences - Lecturer",49499,"Department 6",48,"White","Divorced",NA,"Male","United States"
3094,2021,"Social Work - Lecturer",49476,NA,49,"White","Single",NA,"Male","United States"
2160,2021,"Sociology - Lecturer",49445,"Department 29",62,"White","Divorced",NA,"Female","United States"
2238,2021,"Alumni Engagement - Coordinator",49440,"Department 113",38,"White","Single","Church of Christ","Female","United States"
564,2021,"School Of Art - Senior Lecturer",49422,"Department 50",50,"White","Married","Catholic, Roman","Male","United States"
1388,2021,"Global Languages And Cultures - Lecturer",49230,"Department 42",48,"Hispanic/Latino","Married",NA,"Male","United States"
1388,2021,"Global Languages And Cultures - Lecturer",49230,"Department 42",48,"Hispanic/Latino","Married",NA,"Male","Venezuela"
778,2021,"School Of Art - Senior Lecturer",49127,NA,52,"White","Single","No Preference Indicated","Male","United States"
2065,2021,"School Of Communication - Manager",49042,NA,68,"White","Married",NA,"Female","United States"
227,2021,"Coe: Educational Leadership - Asst Professor Of Practice",49000,"Department 32",38,"White","Married","Christian (Unspecified)","Female","United States"
868,2021,"Criminology & Criminal Justice - Lecturer",49000,NA,37,"White","Single",NA,"Female","United States"
1383,2021,"School Of Communication - Lecturer",49000,"Department 25",48,"Black/African American","Single",NA,"Male","United States"
990,2021,"Alumni Engagement - Coordinator, Alumni Engagement",48925,"Department 95",45,"White","Single","Methodist","Female","United States"
1484,2021,"Student Life - Coordinator",48887,NA,67,"White","Single",NA,"Male","United States"
1370,2021,"School Of Communication - Lecturer",48859,NA,56,"White","Single",NA,"Female","United States"
1293,2021,"Psychological Sciences - Lecturer",48681,"Department 27",38,"White","Married",NA,"Male","United States"
2983,2021,"Mathematics & Statistics - Lecturer",48679,NA,41,"Asian","Married",NA,"Male","India"
1084,2021,"Academic Success Centers - Coordinator",48616,"Department 91",46,"White","Married",NA,"Male","United States"
2445,2021,"Siccs - Part-Time Faculty",48558.14,NA,65,"White","Married",NA,"Male","United States"
2075,2021,"Office Of Inclusion - Coordinator",48500,NA,55,"Black/African American","Single","Baptist (Unspecified)","Male","United States"
564,2021,"Its Service Desk & Tech Sppt - End-User Computing Spec, Intmd",48192,"Department 50",50,"White","Married","Catholic, Roman","Male","United States"
372,2021,"Its Acad & Research Tech Srvcs - End-User Computing Spec, Intmd",48192,NA,49,"White","Married",NA,"Male","United States"
18,2021,"Cvl Eng, Cnt Mgt & Env Eng - Instructor",48183,"Department 16",52,"White","Married","No Preference Indicated","Male","United States"
634,2021,"English - Senior Lecturer",48121,NA,41,"Asian","Single",NA,"Female","Philippines"
81,2021,"Biological Sciences - Asst Professor Of Practice",48000,"Department 6",43,"White","Single",NA,"Female","United States"
1489,2021,"Athletics - Coordinator",48000,NA,32,"White","Married",NA,"Female","United States"
2318,2021,"Inst Tribal Environmental Prof - Instructional Spec, Sr",48000,NA,47,"Not Specified","Married",NA,"Female","Mexico"
2896,2021,"Biological Sciences - Lecturer",48000,"Department 6",48,"White","Married",NA,"Female","United States"
1880,2021,"Criminology & Criminal Justice - Lecturer",48000,NA,60,"Not Specified","Single",NA,"Male","United States"
2071,2021,"Landscape Conservation In - Research Specialist, Senior",47991,NA,37,"White","Single",NA,"Female","United States"
2091,2021,"School Of Music - Lecturer",47897,NA,42,"Hispanic/Latino","Married",NA,"Female","United States"
3074,2021,"College Of Arts & Letters - Postdoctoral Scholar",47865.39,NA,37,"White","Single",NA,"Male","United States"
2370,2021,"School Of Art - Senior Lecturer",47790,NA,46,"White","Married",NA,"Female","United States"
2950,2021,"Philosophy - Lecturer",47708,NA,46,"Not Specified","Unknown",NA,"Male","United States"
1698,2021,"Schl Of Earth & Sustainability - Lecturer",47668,NA,40,"White","Married",NA,"Female","United States"
1401,2021,"English - Senior Lecturer",47653,NA,52,"White","Married","No Preference Indicated","Female","United States"
714,2021,"School Of Communication - Lecturer",47500,"Department 25",55,"White","Married",NA,"Male","United States"
2921,2021,"Sociology - Lecturer",47500,"Department 29",45,"International","Single",NA,"Female","Germany"
3067,2021,"Psychological Sciences - Lecturer",47449,NA,68,"White","Married",NA,"Male","United States"
2350,2021,"Mathematics & Statistics - Lecturer",47362,"Department 46",44,"Hispanic/Latino","Single",NA,"Female","United States"
1719,2021,"Global Languages And Cultures - Lecturer",47327,"Department 42",38,"White","Single",NA,"Male","United States"
2313,2021,"Theatre Department - Asst Professor Of Practice",47278,NA,44,"Asian","Married",NA,"Female","United States"
245,2021,"Info Tech Services Admin - Info Sys Training Spec, Trainee",47276,NA,27,"Hispanic/Latino","Single",NA,"Female","United States"
1632,2021,"Merriam Powell Center Envr Res - Graduate Research Assistant",47228.72,NA,34,"White","Single",NA,"Female","United States"
2903,2021,"Academic Success Centers - Coordinator",47200,NA,34,"White","Single",NA,"Female","United States"
2365,2021,"Vice Provost-Academic Affairs - Instructional Spec, Sr",47071,NA,39,"White","Married",NA,"Female","United States"
2641,2021,"School Of Communication - Lecturer",47054,"Department 25",36,"White","Single","No Preference Indicated","Male","United States"
2329,2021,"Anthropology - Lecturer",47048,"Department 12",49,"International","Married",NA,"Female","Slovenia"
972,2021,"Sociology - Lecturer",47000,"Department 29",44,"White","Married",NA,"Female","United States"
920,2021,"Psychological Sciences - Lecturer",46886,"Department 27",36,"White","Married",NA,"Female","United States"
2180,2021,"First Year Experience - Lecturer",46706,"Department 114",45,"White","Married","Presbyterian","Female","United States"
2686,2021,"First Year Experience - Lecturer",46656,"Department 22",46,"White","Married","Quaker","Female","United States"
3122,2021,"Cline Library - Library Specialist, Senior",46613,"Department 60",54,"White","Single","No Preference Indicated","Female","United States"
1560,2021,"School Of Art - Lecturer",46611,NA,52,"White","Divorced",NA,"Female","United States"
2426,2021,"Criminology & Criminal Justice - Lecturer",46500,NA,46,"Asian","Married",NA,"Male","Afghanistan"
792,2021,"Global Languages And Cultures - Lecturer",46497,"Department 42",54,"Asian","Married",NA,"Female","United States"
3259,2021,"Knau - Radio Announcer/Reporter",46407,NA,43,"White","Married","Christian (Unspecified)","Male","United States"
2483,2021,"Army Rotc - Program Coordinator, Sr",46355,NA,70,"White","Divorced","No Preference Indicated","Female","United States"
2266,2021,"First-Generation Programs - Program Coordinator, Sr",46355,NA,42,"White","Married",NA,"Female","United States"
1169,2021,"Center For Internt'l Education - Education Abroad Advisor",46350,NA,35,"Two or More","Married",NA,"Female","United States"
1785,2021,"Pmi - Research Coordinator",46350,NA,38,"Two or More","Single","Agnostic/Atheist","Female","United States"
1357,2021,"Admissions - Coordinator",46350,NA,34,"White","Single",NA,"Female","United States"
2337,2021,"Astronomy & Planetary Sciences - Research Specialist, Senior",46350,"Department 9",33,"White","Single",NA,"Male","United States"
1895,2021,"School Of Music - Lecturer",46320,NA,62,"White","Married",NA,"Female","United States"
891,2021,"English - Part-Time Faculty",46181.65,NA,40,"Not Specified","Married",NA,"Female","Iran (Islamic Republic Of)"
265,2021,"Global Languages And Cultures - Lecturer",46099,"Department 79",46,"White","Single","No Preference Indicated","Female","United States"
231,2021,"Housing - Facilities Coordinator",46094,NA,27,"White","Single","No Preference Indicated","Male","United States"
811,2021,"Women's And Gender Studies' - Lecturer",46008,"Department 94",50,"Asian","Married",NA,"Female","Tajikistan"
2576,2021,"Theatre Department - Asst Professor Of Practice",46000,"Department 97",44,"White","Single",NA,"Female","United States"
2339,2021,"Theatre Department - Asst Professor Of Practice",46000,"Department 97",46,"White","Single",NA,"Male","United States"
579,2021,"Anthropology - Lecturer",46000,NA,36,"White","Single",NA,"Female","United States"
1859,2021,"Anthropology - Lecturer",45884,"Department 12",51,"White","Married",NA,"Female","United States"
1432,2021,"Apms - Part-Time Faculty",45675,"Department 59",35,"White","Single",NA,"Male","United States"
987,2021,"Ethnic Studies - Lecturer",45653,NA,63,"Hispanic/Latino","Single",NA,"Female","United States"
787,2021,"Office Of Inclusion - Coordinator",45500,"Department 125",27,"Two or More","Single",NA,"Female","United States"
2193,2021,"First Year Experience - Lecturer",45440,NA,48,"White","Married",NA,"Male","United States"
910,2021,"First Year Experience - Lecturer",45424,"Department 114",50,"White","Married","No Preference Indicated","Female","United States"
905,2021,"Anthropology - Lecturer",45376,"Department 12",39,"White","Single",NA,"Female","United States"
588,2021,"Anthropology - Lecturer",45376,"Department 12",55,"White","Married",NA,"Male","United States"
2252,2021,"School Of Music - Lecturer",45250,NA,38,"White","Married",NA,"Female","United States"
1961,2021,"Facility Srv: Hvac - Hvac Controls Mechanic",45018,NA,47,"White","Married",NA,"Female","United States"
1248,2021,"Residence Life - Coordinator, Residence Life",45008,"Department 93",36,"White","Single",NA,"Female","United States"
1941,2021,"Ethnic Studies - Lecturer",45003,"Department 108",69,"Black/African American","Married","No Preference Indicated","Male","United States"
2159,2021,"Center For Internt'l Education - Education Abroad Advisor",45000,"Department 49",50,"White","Single",NA,"Female","Canada"
1051,2021,"Anthropology - Lecturer",45000,"Department 12",46,"White","Single",NA,"Male","United States"
2652,2021,"Honors College - Lecturer",44963,"Department 73",48,"White","Married",NA,"Male","United States"
1646,2021,"Center For Internt'l Education - Asst To The Assoc Vp",44805,"Department 49",56,"White","Married",NA,"Female","United States"
2242,2021,"Biological Sciences - Instructor",44799,"Department 6",37,"White","Married","Catholic, Roman","Female","United States"
43,2021,"Vice Provost-Tlda - Lecturer",44594,"Department 116",44,"White","Married","Christian (Unspecified)","Female","United States"
2850,2021,"English - Lecturer",44438,NA,46,"White","Single","No Preference Indicated","Female","United States"
294,2021,"First Year Experience - Lecturer",44395,"Department 114",43,"White","Married","No Preference Indicated","Male","United States"
3168,2021,"Global Languages And Cultures - Lecturer",44357,NA,66,"White","Married","No Preference Indicated","Female","United States"
1206,2021,"Residence Life - Coordinator",44290,NA,34,"White","Single",NA,"Male","United States"
123,2021,"Center For Internt'l Education - Education Abroad Advisor",44290,"Department 49",32,"White","Single",NA,"Female","United States"
1635,2021,"Residence Life - Coordinator",44290,NA,34,"White","Single",NA,"Female","United States"
1637,2021,"Geography, Planning&Recreation - Lecturer",44221,NA,60,"White","Single",NA,"Female","United States"
3100,2021,"English - Lecturer",44196,NA,48,"Two or More","Single",NA,"Male","United States"
1404,2021,"Global Languages And Cultures - Lecturer",44130,"Department 42",48,"White","Married",NA,"Female","United States"
1404,2021,"Global Languages And Cultures - Lecturer",44130,NA,49,"Hispanic/Latino","Married",NA,"Female","United States"
1723,2021,"Global Languages And Cultures - Lecturer",44130,NA,46,"Black/African American","Single",NA,"Female","United States"
1765,2021,"College Of Arts & Letters - Program Coordinator",44125,NA,48,"White","Married","No Preference Indicated","Female","United States"
2538,2021,"Landscape Conservation In - Program Coordinator, Sr",44123,NA,39,"Hispanic/Latino","Single",NA,"Male","United States"
2579,2021,"English - Part-Time Faculty",44035.39,NA,34,"White","Married",NA,"Female","United States"
2543,2021,"School Of Communication - Instructor",44000,NA,53,"White","Married",NA,"Female","United States"
117,2021,"Criminology & Criminal Justice - Instructor",44000,NA,41,"White","Divorced","No Preference Indicated","Female","United States"
2331,2021,"School Of Communication - Instructor",44000,NA,44,"White","Married",NA,"Male","United States"
1205,2021,"First Year Experience - Lecturer",43832,"Department 114",46,"White","Divorced",NA,"Male","United States"
2626,2021,"Residence Life - Coordinator",43500,NA,31,"White","Married",NA,"Male","United States"
3174,2021,"Mathematics & Statistics - Instructor",43330,"Department 46",51,"White","Married",NA,"Female","United States"
2800,2021,"Mathematics & Statistics - Instructor",43330,"Department 46",35,"White","Married",NA,"Female","United States"
1180,2021,"Mathematics & Statistics - Instructor",43330,"Department 46",43,"White","Single","No Preference Indicated","Male","United States"
757,2021,"Institute, Human Development - Program Coordinator",43285,"Department 58",55,"White","Married",NA,"Female","United States"
2613,2021,"Global Languages And Cultures - Lecturer",43263,"Department 42",46,"White","Married",NA,"Male","United States"
2447,2021,"Comparative Cultural Studies - Lecturer",43210,"Department 104",64,"White","Single",NA,"Male","United States"
1898,2021,"Admissions - Admissions Officer, Senior",43054,NA,72,"White","Married",NA,"Female","United States"
1015,2021,"Facility Srv: Plumbing Shop - Master Meter Operator",43051,NA,59,"Hispanic/Latino","Single","Catholic, Roman","Male","United States"
107,2021,"Campus Recreation Services - Coordinator",43020,NA,31,"White","Single",NA,"Female","United States"
712,2021,"Comparative Cultural Studies - Lecturer",43017,NA,44,"White","Married",NA,"Male","United States"
1543,2021,"Psychological Sciences - Instructor",43000,"Department 27",41,"White","Single",NA,"Female","United States"
1584,2021,"Honors College - Lecturer",43000,"Department 73",49,"White","Married","No Preference Indicated","Female","United States"
1445,2021,"First Year Experience - Lecturer",43000,"Department 106",55,"White","Married",NA,"Male","United States"
147,2021,"First Year Experience - Lecturer",43000,NA,53,"White","Married","No Preference Indicated","Female","United States"
147,2021,"First Year Experience - Lecturer",43000,NA,49,"White","Married",NA,"Female","United States"
609,2021,"First Year Experience - Lecturer",43000,NA,51,"White","Married",NA,"Female","United States"
2928,2021,"First Year Experience - Lecturer",43000,NA,49,"White","Unknown",NA,"Female","United States"
71,2021,"First Year Experience - Lecturer",43000,NA,41,"White","Single",NA,"Female","United States"
3228,2021,"First Year Experience - Lecturer",43000,NA,36,"White","Single",NA,"Male","United States"
2482,2021,"Honors College - Lecturer",43000,"Department 73",69,"White","Married",NA,"Female","United States"
417,2021,"English - Lecturer",42973,"Department 41",40,"White","Single",NA,"Female","United States"
1692,2021,"Gateway Student Success Center - Academic Advisor, Senior",42911,"Department 45",37,"White","Single",NA,"Female","United States"
1334,2021,"English - Lecturer",42801,NA,47,"White","Married",NA,"Female","United States"
336,2021,"Apms - Instructor",42664,"Department 59",45,"White","Married",NA,"Male","United States"
2785,2021,"Gateway Student Success Center - Academic Advisor, Senior",42495,"Department 73",49,"White","Married",NA,"Female","United States"
2037,2021,"University Advising - Academic Advisor, Senior",42462,"Department 11",49,"Hispanic/Latino","Divorced",NA,"Female","United States"
1382,2021,"Educational Partnerships - Program Coordinator",42354,"Department 63",61,"White","Married","No Preference Indicated","Female","United States"
216,2021,"Athletics - Assistant Volleyball Coach (E)",42052,NA,34,"White","Married","Baptist (Unspecified)","Female","United States"
794,2021,"Comparative Cultural Studies - Lecturer",42000,"Department 37",63,"White","Married",NA,"Female","United States"
2344,2021,"School Of Art - Lecturer",42000,"Department 50",39,"Not Specified","Married",NA,"Male","United States"
2646,2021,"Comparative Cultural Studies - Lecturer",42000,NA,64,"White","Married",NA,"Male","United States"
658,2021,"History - Lecturer",42000,NA,47,"White","Married",NA,"Male","United States"
2948,2021,"School Of Music - Lecturer",42000,NA,41,"Not Specified","Single",NA,"Male","United States"
3254,2021,"English - Lecturer",42000,NA,34,"White","Married",NA,"Male","United States"
495,2021,"Honors College - Lecturer",42000,"Department 126",35,"White","Married","Catholic, Roman","Female","United States"
346,2021,"Global Languages And Cultures - Lecturer",42000,"Department 42",35,"White","Married",NA,"Male","United States"
60,2021,"School Of Music - Lecturer",42000,NA,42,"White","Single",NA,"Male","United States"
589,2021,"Nau Outdoor Recreation - Coordinator",41715,NA,42,"White","Married","No Preference Indicated","Male","United States"
1410,2021,"Siccs - Research Specialist, Senior",41694,"Department 117",46,"White","Married","Presbyterian","Female","United States"
134,2021,"Biological Sciences - Research Specialist, Senior",41694,NA,36,"White","Single",NA,"Female","United States"
2200,2021,"Mathematics & Statistics - Program Coordinator",41640,NA,42,"White","Single",NA,"Male","United States"
2703,2021,"School Of Music - Administrative Associate",41450,"Department 97",64,"White","Married",NA,"Female","United States"
2806,2021,"Landscape Conservation In - Research Associate",41329,NA,39,"White","Married",NA,"Female","United States"
1676,2021,"Honors College - Program Coordinator",41200,NA,39,"Asian","Single",NA,"Female","United States"
2058,2021,"Student Service Center - Student Service Coordinator",41200,NA,65,"White","Married",NA,"Male","United States"
172,2021,"Civic Service Institute - Program Coordinator",41000,NA,39,"White","Single",NA,"Male","United States"
1395,2021,"Mathematics & Statistics - Instructor",40833,NA,49,"White","Married","Catholic, Roman","Female","United States"
1558,2021,"Mathematics & Statistics - Instructor",40833,NA,48,"White","Married","No Preference Indicated","Female","United States"
2079,2021,"College Of Social & Behvrl Scs - Accountant",40632,NA,26,"White","Single",NA,"Female","United States"
2672,2021,"Mathematics & Statistics - Program Coordinator",40428,NA,54,"White","Married",NA,"Male","United States"
2363,2021,"Nau Career Development - Program Coordinator",39655,NA,35,"White","Single",NA,"Male","United States"
179,2021,"Nau Career Development - Program Coordinator",39655,NA,37,"White","Single",NA,"Male","United States"
2581,2021,"University Advising - Academic Advisor",39477,"Department 45",51,"White","Divorced",NA,"Female","United States"
137,2021,"University Advising - Academic Advisor, Senior",39200,"Department 45",55,"White","Married",NA,"Female","United States"
1118,2021,"Gateway Student Success Center - Academic Advisor, Senior",39000,"Department 45",32,"White","Married",NA,"Female","United States"
520,2021,"University Advising - Academic Advisor, Senior",39000,NA,49,"American Indian/Alaska Native","Unknown",NA,"Female","United States"
1416,2021,"Apms - Instructor",38825,NA,66,"White","Married",NA,"Male","United States"
924,2021,"First Year Experience - Instructor",38757,"Department 114",38,"White","Married","No Preference Indicated","Female","United States"
381,2021,"University Advising - Academic Advisor",38728,NA,45,"White","Single",NA,"Female","United States"
352,2021,"Health Sciences - Program Coordinator",38625,NA,45,"Two or More","Married","No Preference Indicated","Female","United States"
785,2021,"University Advising - Academic Advisor, Senior",38500,"Department 45",31,"Hispanic/Latino","Single","Catholic, Roman","Female","United States"
3139,2021,"Mathematics & Statistics - Instructor",38500,"Department 46",31,"White","Single",NA,"Male","United States"
2897,2021,"Indigenous Student Success - Program Coordinator",38500,"Department 101",38,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
1329,2021,"Ecosystem Science & Soc Center - Research Specialist",38326,NA,39,"White","Single",NA,"Male","United States"
2999,2021,"University Advising - Academic Advisor",37954,NA,84,"White","Married",NA,"Female","United States"
1687,2021,"Graduate College - Program Coordinator",37822,"Department 58",59,"White","Married",NA,"Female","United States"
2575,2021,"College Of Education - Program Coordinator",37686,NA,54,"White","Married",NA,"Female","United States"
871,2021,"Student Affairs Mentoring - Program Coordinator",37595,"Department 118",49,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
1140,2021,"Politics & Intntl' Affairs - Administrative Associate",37595,NA,33,"Black/African American","Single","No Preference Indicated","Female","United States"
3009,2021,"Schl Of Earth & Sustainability - Postdoctoral Scholar",37500,"Department 22",35,"White","Married",NA,"Female","United States"
2333,2021,"Biological Sciences - Instructor",37308,NA,37,"White","Married",NA,"Male","United States"
597,2021,"Biological Sciences - Laboratory Coordinator",37247,NA,40,"White","Married","No Preference Indicated","Female","United States"
2033,2021,"Registrar - Program Coordinator",37080,"Department 75",71,"White","Married",NA,"Female","United States"
699,2021,"Mathematics & Statistics - Instructor",37000,NA,34,"White","Single",NA,"Male","United States"
22,2021,"Mathematics & Statistics - Instructor",37000,NA,35,"White","Married",NA,"Male","United States"
119,2021,"College Of Arts & Letters - Technical Director",37000,"Department 97",29,"Hispanic/Latino","Single",NA,"Female","United States"
2732,2021,"Mathematics & Statistics - Instructor",37000,NA,37,"Asian","Single",NA,"Male","United States"
2332,2021,"Mathematics & Statistics - Instructor",37000,NA,31,"White","Single","No Preference Indicated","Male","United States"
669,2021,"Mathematics & Statistics - Instructor",37000,NA,32,"White","Single",NA,"Male","United States"
2827,2021,"Wall Aquatic Center - Program Coordinator",37000,NA,31,"White","Single",NA,"Male","United States"
1792,2021,"Mckay Village - Residence Hall Director",36725,NA,30,"White","Married",NA,"Male","United States"
3141,2021,"Sechrist Hall - Residence Hall Director",36725,"Department 119",31,"White","Single",NA,"Male","United States"
2150,2021,"Calderon Learning Center - Residence Hall Director",36725,NA,32,"White","Single",NA,"Female","United States"
681,2021,"Raymond Hall - Residence Hall Director",36725,NA,31,"White","Single",NA,"Female","United States"
1668,2021,"Honors Hall - Residence Hall Director",36725,NA,32,"White","Single",NA,"Female","United States"
42,2021,"Campus Heights - Residence Hall Director",36725,NA,32,"Two or More","Single",NA,"Female","United States"
464,2021,"Nau Outdoor Recreation - Program Coordinator",36668,NA,34,"White","Married",NA,"Female","United States"
2780,2021,"Registrar - Program Coordinator",36624,NA,30,"White","Single",NA,"Female","United States"
1696,2021,"Vice Provost-Tlda - Program Coordinator",36518.45,NA,32,"Hispanic/Latino","Single","No Preference Indicated","Female","United States"
2557,2021,"Biological Sciences - Instructor",36500,NA,48,"White","Married","No Preference Indicated","Female","United States"
867,2021,"University Advising - Academic Advisor",36481,NA,62,"White","Separated",NA,"Female","United States"
2904,2021,"Gateway Student Success Center - Academic Advisor",36481,NA,29,"White","Single",NA,"Female","United States"
150,2021,"Schl Of Earth & Sustainability - Program Coordinator, Sr",36000,NA,49,"White","Married","No Preference Indicated","Female","United States"
55,2021,"Pmi - Research Specialist",36000,NA,34,"White","Married",NA,"Female","United States"
2288,2021,"Mountain View Hall - Residence Hall Director",35655,NA,32,"White","Single",NA,"Female","United States"
1488,2021,"Tinsley Hall - Residence Hall Director",35655,NA,32,"White","Single",NA,"Female","United States"
2481,2021,"South Village Apartments - Residence Hall Director",35655,NA,32,"White","Single",NA,"Female","United States"
1547,2021,"Reilly Hall - Residence Hall Director",35655,"Department 110",29,"White","Single",NA,"Female","United States"
898,2021,"Psychological Sciences - Part-Time Faculty",35626.5,NA,29,"White","Single",NA,"Female","United States"
2748,2021,"Academic Success Centers - Program Coordinator",35557,NA,42,"White","Single",NA,"Female","United States"
946,2021,"University Advising - Academic Advisor",35418,NA,35,"White","Single","No Preference Indicated","Male","United States"
409,2021,"University Advising - Academic Advisor",35418,NA,34,"White","Single","No Preference Indicated","Female","United States"
80,2021,"University Advising - Academic Advisor",35418,"Department 45",34,"Asian","Single",NA,"Female","United States"
1393,2021,"University Advising - Academic Advisor",35418,NA,47,"White","Married","No Preference Indicated","Female","United States"
355,2021,"University Advising - Academic Advisor",35418,NA,51,"White","Single",NA,"Female","United States"
1876,2021,"English - Instructor",35398,NA,34,"White","Single","No Preference Indicated","Male","United States"
2916,2021,"English - Instructor",35398,"Department 114",56,"White","Married",NA,"Female","United States"
527,2021,"English - Instructor",35398,"Department 41",33,"White","Married",NA,"Female","United States"
2830,2021,"English - Instructor",35056,"Department 41",51,"White","Married",NA,"Male","United States"
1693,2021,"Siccs - Research Technician",35030,"Department 74",32,"White","Single",NA,"Female","United States"
1553,2021,"Chemistry & Biochemistry - Instructor",35000,NA,31,"White","Single",NA,"Male","United States"
1546,2021,"Chemistry & Biochemistry - Instructor",35000,NA,29,"White","Single",NA,"Female","United States"
2779,2021,"Housing - Administrative Assistant",35000,NA,39,"White","Single","Baptist (Unspecified)","Female","United States"
436,2021,"Chemistry & Biochemistry - Instructor",35000,NA,27,"Hispanic/Latino","Single",NA,"Female","United States"
2699,2021,"School Of Communication - Program Coordinator",34907,"Department 25",62,"White","Married",NA,"Male","United States"
1354,2021,"Schl Of Earth & Sustainability - Program Coordinator, Sr",34763,NA,55,"White","Single",NA,"Female","United States"
1354,2021,"Schl Of Earth & Sustainability - Program Coordinator, Sr",34763,NA,56,"White","Married",NA,"Female","United States"
1354,2021,"Schl Of Earth & Sustainability - Program Coordinator, Sr",34763,NA,70,"White","Married",NA,"Female","United States"
2518,2021,"Vice President For Research - Administrative Assistant",34628,NA,25,"White","Single","Other","Female","United States"
2821,2021,"English - Instructor",34200,NA,47,"White","Divorced",NA,"Male","United States"
776,2021,"English - Instructor",34200,"Department 41",33,"White","Single",NA,"Male","United States"
1398,2021,"English - Instructor",34200,NA,30,"White","Single",NA,"Female","United States"
935,2021,"English - Instructor",34200,NA,33,"White","Single",NA,"Male","Canada"
2061,2021,"English - Instructor",34200,NA,29,"White","Single","Lutheran (Unspecified)","Female","United States"
3194,2021,"English - Instructor",34200,NA,34,"White","Single",NA,"Male","United States"
2962,2021,"English - Instructor",34200,"Department 41",50,"White","Married",NA,"Male","United States"
2325,2021,"Schl Of Earth & Sustainability - Research Technician",34196,NA,31,"White","Single",NA,"Female","United States"
1620,2021,"Mechanical Engineering - Part-Time Faculty",33776.47,NA,41,"White","Single","No Preference Indicated","Female","United States"
1213,2021,"Astronomy & Planetary Sciences - Administrative Assistant",33551,"Department 9",39,"White","Married",NA,"Female","United States"
446,2021,"Ctr Science Teaching & Learn - Laboratory Supplies Controller",33000,"Department 71",33,"White","Married",NA,"Female","United States"
1811,2021,"Athletics - Asst Women's Swim Coach (E)",32850,"Department 107",75,"White","Married",NA,"Male","United States"
38,2021,"Athletics - Assistant Soccer Coach",32000,"Department 107",54,"Hispanic/Latino","Married",NA,"Male","United States"
228,2021,"Astronomy & Planetary Sciences - Graduate Research Assistant",31761.91,NA,32,"White","Single","No Preference Indicated","Female","United States"
2409,2021,"Astronomy & Planetary Sciences - Graduate Research Assistant",31594.74,NA,28,"White","Single",NA,"Female","United States"
457,2021,"Astronomy & Planetary Sciences - Graduate Research Assistant",31071.43,NA,29,"White","Single",NA,"Female","United States"
1599,2021,"First Year Experience - Part-Time Faculty",30951.53,NA,58,"White","Single",NA,"Female","United States"
1847,2021,"Astronomy & Planetary Sciences - Graduate Research Assistant",30907.9,"Department 9",32,"White","Married",NA,"Female","United States"
2164,2021,"Ecosystem Science & Soc Center - Research Specialist",30900,NA,34,"White","Single",NA,"Female","United States"
1105,2021,"School Of Nursing - Part-Time Faculty",30830.63,NA,77,"Not Specified","Married",NA,"Male","United States"
